Mod:Item:MetaData, Localized Name
byg:redwood_fence, Redwood Fence
byg:redwood_stairs, Redwood Stairs
byg:holly_fence, Holly Fence
byg:holly_stairs, Holly Stairs
byg:rainbow_eucalyptus_fence, Rainbow Eucalyptus Fence
byg:rainbow_eucalyptus_stairs, Rainbow Eucalyptus Stairs
byg:witch_hazel_fence, Witch Hazel Fence
byg:witch_hazel_stairs, Witch Hazel Stairs
byg:ebony_fence, Ebony Fence
byg:ebony_stairs, Ebony Stairs
byg:hawthorn_fence, Hawthorn Fence
byg:hawthorn_stairs, Hawthorn Stairs
byg:rowan_fence, Rowan Fence
byg:rowan_stairs, Rowan Stairs
byg:ironwood_fence, Ironwood Fence
byg:ironwood_stairs, Ironwood Stairs
byg:fir_fence, Fir Fence
byg:fir_stairs, Fir Stairs
byg:green_enchanted_fence, Green Enchanted Fence
byg:green_enchanted_stairs, Green Enchanted Stairs
byg:cypress_fence, Cypress Fence
byg:cypress_stairs, Cypress Stairs
byg:mahogany_fence, Mahogany Fence
byg:mahogany_stairs, Mahogany Stairs
byg:palm_fence, Palm Fence
byg:palm_stairs, Palm Stairs
byg:aspen_fence, Aspen Fence
byg:aspen_stairs, Aspen Stairs
byg:aspen_gate, Aspen Gate
byg:aspen_gate_closed, Aspen Gate
byg:baobab_gate, Baobab Gate
byg:baobab_gate_open, Baobab Gate
byg:aspen_door_item, Aspen Door
byg:willow_gate_open, Willow Gate
byg:sepinite_stairs, Sepinite Stairs
byg:sepinite_walls, Sepinite Walls
byg:scoria_stairs, Scoria Stairs
byg:scoria_walls, Scoria Walls
byg:polished_soapstone_stairs, Polished Soapstone Stairs
byg:polished_soapstone_walls, Polished Soapstone Walls
byg:polished_sodalite_stairs, Polished Sodalite Stairs
byg:polished_sodalite_walls, Polished Sodalite Walls
byg:sodalite_brick_stairs, Sodalite Brick Stairs
byg:sodalite_brick_walls, Sodalite Brick Walls
byg:aspen_door_bottom, Aspen Door
byg:aspen_door_top, Aspen Door
byg:aspen_door_open_bottom, Aspen Door
byg:aspen_door_open_top, Aspen Door
byg:baobab_door_bottom, Baobab Door
byg:baobab_door_top, Baobab Door
byg:baobab_door_open_bottom, Baobab Door
byg:baobab_door_open_top, Baobab Door
byg:blue_enchanted_door, Blue Enchanted Door
byg:blue_enchanted_door_bottom, Blue Enchanted Door
byg:blue_enchanted_door_top, Baobab Door
byg:blue_enchanted_door_open_bottom, Baobab Door
byg:blue_enchanted_door_open_top, Baobab Door
byg:cherry_door, Cherry Door
byg:cika_door, Cika Door
byg:cypress_door, Cypress Door
byg:ebony_door, Ebony Door
byg:fir_door, Fir Door
byg:frozen_oak_door, Frozen Oak Door
byg:green_enchanted_door, Green Enchanted Door
byg:hawthorn_door, Hawthorn Door
byg:holly_door, Holly Door
byg:ironwood_door, Ironwood Door
byg:jacaranda_door, Jacaranda Door
byg:mahogany_door, Mahogany Door
byg:mangrove_door, Mangrove Door
byg:maple_door, Maple Door
byg:palm_door, Palm Door
byg:pine_door, Pine Door
byg:eucalyptus_door, Rainbow Eucalyptus Door
byg:rowan_door, Rowan Door
byg:skyris_door, Skyris Door
byg:willow_door, Willow Door
byg:witch_hazel_door, Witch Hazel Door
byg:zelkova_door, Zelkova Door
byg:cherry_door_bottom, Baobab Door
byg:cika_door_bottom, Baobab Door
byg:cypress_door_bottom, Baobab Door
byg:ebony_door_bottom, Baobab Door
byg:fir_door_bottom, Baobab Door
byg:great_oak_door_bottom, Baobab Door
byg:green_enchanted_door_bottom, Baobab Door
byg:hawthorn_door_bottom, Baobab Door
byg:holly_door_bottom, Baobab Door
byg:ironwood_door_bottom, Baobab Door
byg:jacaranda_door_bottom, Baobab Door
byg:mahogany_door_bottom, Baobab Door
byg:mangrove_door_bottom, Baobab Door
byg:maple_door_bottom, Baobab Door
byg:palm_door_bottom, Baobab Door
byg:pine_door_bottom, Baobab Door
byg:eucalyptus_door_bottom, Baobab Door
byg:rowan_door_bottom, Baobab Door
byg:skyris_door_bottom, Baobab Door
byg:willow_door_bottom, Baobab Door
byg:witch_hazel_door_bottom, Baobab Door
byg:zelkova_door_bottom, Baobab Door
byg:frozen_oak_door_bottom, Baobab Door
byg:cherry_door_top, Baobab Door
byg:cika_door_top, Baobab Door
byg:cypress_door_top, Baobab Door
byg:ebony_door_top, Baobab Door
byg:fir_door_top, Baobab Door
byg:frozen_oak_door_top, Baobab Door
byg:green_enchanted_door_top, Baobab Door
byg:hawthorn_door_top, Baobab Door
byg:holly_door_top, Baobab Door
byg:ironwood_door_top, Baobab Door
byg:jacaranda_door_top, Baobab Door
byg:mahogany_door_top, Baobab Door
byg:mangrove_door_top, Baobab Door
byg:maple_door_top, Baobab Door
byg:palm_door_top, Baobab Door
byg:pine_door_top, Baobab Door
byg:eucalyptus_door_top, Baobab Door
byg:rowan_door_top, Baobab Door
byg:skyris_door_top, Baobab Door
byg:willow_door_top, Baobab Door
byg:witch_hazel_door_top, Baobab Door
byg:zelkova_door_top, Baobab Door
byg:cherry_door_open_bottom, Baobab Door
byg:cika_door_open_bottom, Baobab Door
byg:cypress_door_open_bottom, Baobab Door
byg:ebony_door_open_bottom, Baobab Door
byg:fir_door_open_bottom, Baobab Door
byg:great_oak_door_open_bottom, Baobab Door
byg:green_enchanted_door_open_bottom, Baobab Door
byg:hawthorn_door_open_bottom, Baobab Door
byg:holly_door_open_bottom, Baobab Door
byg:ironwood_door_open_bottom, Baobab Door
byg:jacaranda_door_open_bottom, Baobab Door
byg:mahogany_door_open_bottom, Baobab Door
byg:mangrove_door_open_bottom, Baobab Door
byg:maple_door_open_bottom, Baobab Door
byg:palm_door_open_bottom, Baobab Door
byg:pine_door_open_bottom, Baobab Door
byg:rowan_door_open_bottom, Baobab Door
byg:skyris_door_open_bottom, Baobab Door
byg:willow_door_open_bottom, Baobab Door
byg:witch_hazel_door_open_bottom, Baobab Door
byg:zelkova_door_open_bottom, Baobab Door
byg:frozen_oak_door_open_bottom, Baobab Door
byg:cherry_door_open_top, Baobab Door
byg:cika_door_open_top, Baobab Door
byg:cypress_door_open_top, Baobab Door
byg:ebony_door_open_top, Baobab Door
byg:fir_door_open_top, Baobab Door
byg:frozen_oak_door_open_top, Baobab Door
byg:green_enchanted_door_open_top, Baobab Door
byg:hawthorn_door_open_top, Baobab Door
byg:holly_door_open_top, Baobab Door
byg:ironwood_door_open_top, Baobab Door
byg:jacaranda_door_open_top, Baobab Door
byg:mahogany_door_open_top, Baobab Door
byg:mangrove_door_open_top, Baobab Door
byg:maple_door_open_top, Baobab Door
byg:palm_door_open_top, Baobab Door
byg:pine_door_open_top, Baobab Door
byg:eucalyptus_door_open_top, Baobab Door
byg:rowan_door_open_top, Baobab Door
byg:skyris_door_open_top, Baobab Door
byg:willow_door_open_top, Baobab Door
byg:witch_hazel_open_top, Baobab Door
byg:zelkova_door_open_top, Baobab Door
byg:great_oak_door_top, Baobab Door
byg:great_oak_door_open_top, Baobab Door
byg:eucalyptus_door_open_bottom, Baobab Door
byg:great_oak_door, Great Oak Door
byg:jackomelon, Jack o'Melon
byg:blue_enchanted_gate, Blue Enchanted Gate
byg:blue_enchanted_gate_closed, Aspen Gate
byg:cherry_gate, Cherry Gate
byg:cherry_gate_closed, Aspen Gate
byg:cika_gate, Cika Gate
byg:cika_gate_closed, Aspen Gate
byg:cypress_gate, Cypress Gate
byg:cypress_gate_closed, Aspen Gate
byg:ebony_gate, Ebony Gate
byg:ebony_gate_closed, Ebony Gate
byg:fir_gate, Fir Gate
byg:fir_gate_closed, Aspen Gate
byg:great_oak_gate, Great Oak Gate
byg:great_oak_gate_closed, Aspen Gate
byg:green_enchanted_gate, Green Enchanted Gate
byg:green_enchanted_gate_closed, Aspen Gate
byg:hawthorn_gate, Hawthorn Gate
byg:hawthorn_gate_closed, Aspen Gate
byg:holly_gate, Holly Gate
byg:holly_gate_closed, Aspen Gate
byg:ironwood_gate, Ironwood Gate
byg:ironwood_gate_closed, Aspen Gate
byg:jacaranda_gate, Jacaranda Gate
byg:jacaranda_gate_closed, Aspen Gate
byg:mahogany_gate, Mahogany Gate
byg:mahogany_gate_closed, Aspen Gate
byg:mangrove_gate, Mangrove Gate
byg:mangrove_gate_closed, Aspen Gate
byg:maple_gate, Maple Gate
byg:maple_gate_closed, Aspen Gate
byg:frozen_oak_gate, Frozen Oak Gate
byg:frozen_oak_gate_closed, Aspen Gate
byg:palm_gate, Palm Gate
byg:palm_gate_closed, Aspen Gate
byg:pine_gate, Pine Gate
byg:pine_gate_closed, Aspen Gate
byg:rainbow_eucalyptus_gate, Rainbow Eucalyptus Gate
byg:rainbow_eucalyptus_gate_closed, Aspen Gate
byg:redwood_gate, Redwood Gate
byg:redwood_gate_closed, Aspen Gate
byg:rowan_gate, Rowan Gate
byg:rowan_gate_closed, Aspen Gate
byg:skyris_gate, Skyris Gate
byg:skyris_gate_closed, Aspen Gate
byg:willow_gate, Willow Gate
byg:witch_hazel_gate, Witch Hazel Gate
byg:witch_hazel_gate_closed, Aspen Gate
byg:zelkova_gate, Zelkova Gate
byg:zelkova_gate_closed, Aspen Gate
byg:woodenmortar, Wooden Mortar
byg:mahogany_wood, Mahogany Wood
byg:palm_wood, Palm Wood
byg:overgrown_stone, Overgrown Stone
byg:thornblock, Thorn Block
byg:thorn_branches, Thorn Branches
byg:plant_stem, Plant Stem
byg:red_petal, Red Petal Block
byg:white_petal, White Petal Block
byg:blue_petal, Blue Petal Block
byg:light_blue_petal, Light Blue Petal Block
byg:yellow_petal, Yellow Petal Block
byg:purple_petal, Purple Petal Block
byg:springwater, tile.springwater.name
byg:rocky_grass_alps, Rocky Grass
byg:alpine_bellflower, Alpine Bellflower
byg:angelica, Angelica
byg:azalea, Azalea
byg:begonia, Begonia
byg:bistort, Bistort
byg:black_rose, Black Rose
byg:fairy_slipper, Fairy Slipper
byg:delphinium, Delphinium
byg:golden_spined_cactus, Golden Spined Cactus
byg:guzmania, Guzmania
byg:iris, Iris
byg:lazarus_bell_flower, Lazarus Bell 
byg:lollipop_flower, Lollipop Flower
byg:ivy, Ivy
byg:flowers, Flowers
byg:prickly_pear, Prickly Pear
byg:protea_flower, Protea Flower
byg:richea, Richea
byg:salal_bush, Salal Bush
byg:salal_bush_ripe, Ripe Salal Bush
byg:silver_vase_flower, Silver Vase Flower
byg:torch_ginger, Torch Ginger
byg:winter_rose, Winter Rose
byg:winter_succulent, Winter Succulent
byg:black_puff, Black Puff
byg:weeping_milk_cap, Weeping Milk Cap
byg:wood_blewit, Wood Blewit
byg:salal_berry, Salal Berries
byg:horseweed, Horseweed
byg:aspenstickpile, Aspen Stick Pile
byg:stone_pebbles, Stone Pebbles
byg:light_blue_crystal_block, Light Blue Crystal Block
byg:white_crystal_block, White Crystal Block
byg:purple_crystal_block, Purple Crystal Block
byg:red_crystal_block, Red Crystal Block
byg:light_blue_crystals, Light Blue Crystals
byg:white_crystals, White Crystals
byg:purple_crystals, Purple Crystals
byg:red_crystals, Red Crystals
byg:carved_melon, Carved Melon
byg:frozen_oak_sapling, Frozen Oak Sapling
byg:red_birch_sapling, Red Birch Sapling
byg:orange_birch_sapling, Orange Birch Sapling
byg:brown_birch_sapling, Brown Birch Sapling
byg:dry_brown_oak_sapling, Dry Brown Oak Sapling
byg:dry_green_oak_sapling, Dry Green Oak Sapling
byg:blue_enchanted_sapling, Blue Enchanted Sapling
byg:pink_enchanted_sapling, Pink Enchanted Sapling
byg:purple_enchanted_sapling, Purple Enchanted Sapling
byg:structure_spawn_block, Structure Spawn Block
contenttweaker:fnzp_tablet, Flunitrazepam Tablet
contenttweaker:xanax, NAXA Anti-Rad Medication
contenttweaker:entepills, Enteramine Pills
contenttweaker:pill_iodine, Iodine Pill
contenttweaker:radaway_strong, Strong RadAway
contenttweaker:radaway_flush, Elite RadAway
contenttweaker:modular_blend, Modular Blend
contenttweaker:catalyst, Catalyst
contenttweaker:billet_hes, HES billet
contenttweaker:billet_mes, MES billet
contenttweaker:billet_les, LES billet
contenttweaker:pellet_fuel_hes, HES Fuel Pellet
contenttweaker:pellet_fuel_mes, MES Fuel Pellet
contenttweaker:pellet_fuel_les, LES Fuel Pellet
contenttweaker:pellet_depleted_fuel_hes, HES Fuel Pellet [Depleted]
contenttweaker:pellet_depleted_fuel_mes, MES Fuel Pellet [Depleted]
contenttweaker:pellet_depleted_fuel_les, LES Fuel Pellet [Depleted]
contenttweaker:li_infused_schrabidate_quad_rod,  Lithium-Infused Ferric Schrabidate Quad Fuel Rod
contenttweaker:rod_dilithium_pure, Pure Dilithium Rod
contenttweaker:expensive_versatile_circuit, Multipurpose Advanced SoC
contenttweaker:speed_upgrade_research, Speed Upgrade Research
contenttweaker:energy_upgrade_research, Energy Upgrade Research
contenttweaker:enderium_gem, Enderium Crystal
contenttweaker:powder_molybdenum_tiny, Tiny Pile of Molybdenum Powder
contenttweaker:powder_pr147_tiny, Tiny Pile of Promethium-147 Powder
contenttweaker:powder_eu155_tiny, Tiny Pile of Europium-155 Powder
contenttweaker:powder_ru106_tiny, Tiny Pile of Ruthenium-106 Powder
exchangers:tuberous_exchanger, Tuberous Exchanger
exchangers:creative_exchanger, Creative Exchanger
exchangers:wooden_exchanger, Wooden Exchanger
exchangers:stone_exchanger, Stone Exchanger
exchangers:golden_exchanger, Golden Exchanger
exchangers:iron_exchanger, Iron Exchanger
exchangers:diamond_exchanger, Diamond Exchanger
exchangers:emerald_exchanger, Emerald Exchanger
exchangers:obsidian_exchanger, Obsidian Exchanger
exchangers:end_exchanger, End Exchanger
exchangers:exchanger_core_tier1, Exchanger Core (Tier 1)
exchangers:exchanger_core_tier2, Exchanger Core (Tier 2)
exchangers:exchanger_core_tier3, Exchanger Core (Tier 3)
exchangers:conductive_iron_exchanger, Conductive Iron Exchanger
exchangers:pulsating_iron_exchanger, Pulsating Iron Exchanger
exchangers:electrical_steel_exchanger, Electrical Steel Exchanger
exchangers:energetic_exchanger, Energetic Exchanger
exchangers:dark_steel_exchanger, Dark Steel Exchanger
exchangers:vibrant_exchanger, Vibrant Exchanger
exchangers:end_steel_exchanger, End Steel Exchanger
exchangers:eio_exchanger_core_tier1, Ender IO Exchanger Core (Tier 1)
exchangers:eio_exchanger_core_tier2, Ender IO Exchanger Core (Tier 2)
exchangers:eio_exchanger_core_tier3, Ender IO Exchanger Core (Tier 3)
exchangers:crude_steel_exchanger, Crude Steel Exchanger
exchangers:energetic_silver_exchanger, Energetic Silver Exchanger
exchangers:vivid_exchanger, Vivid Exchanger
exchangers:crystalline_exchanger, Crystalline Exchanger
exchangers:melodic_exchanger, Melodic Exchanger
exchangers:stellar_exchanger, Stellar Exchanger
exchangers:eio_endergy_exchanger_core_tier1, Ender IO Endergy Exchanger Core (Tier 1)
exchangers:eio_endergy_exchanger_core_tier2, Ender IO Endergy Exchanger Core (Tier 2)
exchangers:eio_endergy_exchanger_core_tier3, Ender IO Endergy Exchanger Core (Tier 3)
exchangers:leadstone_exchanger, Leadstone Exchanger
exchangers:hardened_exchanger, Hardened Exchanger
exchangers:reinforced_exchanger, Reinforced Exchanger
exchangers:signalum_exchanger, Signalum Exchanger
exchangers:resonant_exchanger, Resonant Exchanger
exchangers:te_exchanger_core_tier1, Thermal Expansion Exchanger Core (Tier 1)
exchangers:te_exchanger_core_tier2, Thermal Expansion Exchanger Core (Tier 2)
exchangers:te_exchanger_core_tier3, Thermal Expansion Exchanger Core (Tier 3)
exchangers:basic_exchanger, Basic Exchanger
exchangers:advanced_exchanger, Advanced Exchanger
exchangers:elite_exchanger, Elite Exchanger
exchangers:ultimate_exchanger, Ultimate Exchanger
exchangers:mekanism_exchanger_core_tier1, Mekanism Exchanger Core (Tier 1)
exchangers:mekanism_exchanger_core_tier2, Mekanism Exchanger Core (Tier 2)
exchangers:mekanism_exchanger_core_tier3, Mekanism Exchanger Core (Tier 3)
exchangers:lv_exchanger, LV Exchanger
exchangers:mv_exchanger, MV Exchanger
exchangers:hv_exchanger, HV Exchanger
exchangers:ie_exchanger_core_tier1, Immersive Engineering Exchanger Core (Tier 1)
exchangers:ie_exchanger_core_tier2, Immersive Engineering Exchanger Core (Tier 2)
exchangers:ie_exchanger_core_tier3, Immersive Engineering Exchanger Core (Tier 3)
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
modularmachinery:blockcontroller, Machine Controller
modularmachinery:blockcasing:0, Machine Casing
modularmachinery:blockcasing:1, Machine Vent
modularmachinery:blockcasing:2, Firebox Casing
modularmachinery:blockcasing:3, Machine Gearbox
modularmachinery:blockcasing:4, Reinforced Machine Casing
modularmachinery:blockcasing:5, Machine Circuitry
modularmachinery:blockinputbus:0, Tiny Item Input
modularmachinery:blockinputbus:1, Small Item Input
modularmachinery:blockinputbus:2, Normal Item Input
modularmachinery:blockinputbus:3, Reinforced Item Input
modularmachinery:blockinputbus:4, Big Item Input
modularmachinery:blockinputbus:5, Huge Item Input
modularmachinery:blockinputbus:6, Ludicrous Item Input
modularmachinery:blockoutputbus:0, Tiny Item Output
modularmachinery:blockoutputbus:1, Small Item Output
modularmachinery:blockoutputbus:2, Normal Item Output
modularmachinery:blockoutputbus:3, Reinforced Item Output
modularmachinery:blockoutputbus:4, Big Item Output
modularmachinery:blockoutputbus:5, Huge Item Output
modularmachinery:blockoutputbus:6, Ludicrous Item Output
modularmachinery:blockfluidinputhatch:0, Tiny Fluid Input Hatch
modularmachinery:blockfluidinputhatch:1, Small Fluid Input Hatch
modularmachinery:blockfluidinputhatch:2, Normal Fluid Input Hatch
modularmachinery:blockfluidinputhatch:3, Reinforced Fluid Input Hatch
modularmachinery:blockfluidinputhatch:4, Big Fluid Input Hatch
modularmachinery:blockfluidinputhatch:5, Huge Fluid Input Hatch
modularmachinery:blockfluidinputhatch:6, Ludicrous Fluid Input Hatch
modularmachinery:blockfluidinputhatch:7, Vacuum Fluid Input Hatch
modularmachinery:blockfluidoutputhatch:0, Tiny Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:1, Small Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:2, Normal Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:3, Reinforced Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:4, Big Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:5, Huge Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:6, Ludicrous Fluid Output Hatch
modularmachinery:blockfluidoutputhatch:7, Vacuum Fluid Output Hatch
modularmachinery:blockenergyinputhatch:0, Tiny Energy Input Hatch
modularmachinery:blockenergyinputhatch:1, Small Energy Input Hatch
modularmachinery:blockenergyinputhatch:2, Normal Energy Input Hatch
modularmachinery:blockenergyinputhatch:3, Reinforced Energy Input Hatch
modularmachinery:blockenergyinputhatch:4, Big Energy Input Hatch
modularmachinery:blockenergyinputhatch:5, Huge Energy Input Hatch
modularmachinery:blockenergyinputhatch:6, Ludicrous Energy Input Hatch
modularmachinery:blockenergyinputhatch:7, Ultimate Energy Input Hatch
modularmachinery:blockenergyoutputhatch:0, Tiny Energy Output Hatch
modularmachinery:blockenergyoutputhatch:1, Small Energy Output Hatch
modularmachinery:blockenergyoutputhatch:2, Normal Energy Output Hatch
modularmachinery:blockenergyoutputhatch:3, Reinforced Energy Output Hatch
modularmachinery:blockenergyoutputhatch:4, Big Energy Output Hatch
modularmachinery:blockenergyoutputhatch:5, Huge Energy Output Hatch
modularmachinery:blockenergyoutputhatch:6, Ludicrous Energy Output Hatch
modularmachinery:blockenergyoutputhatch:7, Ultimate Energy Output Hatch
modularmachinery:itemblueprint, Machine Blueprint
modularmachinery:itemmodularium, Modularium
modularmachinery:itemconstructtool, Construct Selection Tool
harvestcraft:blackberryitem, Blackberry
harvestcraft:blackberryseeditem, Blackberry Seed
harvestcraft:blueberryitem, Blueberry
harvestcraft:blueberryseeditem, Blueberry Seed
harvestcraft:candleberryitem, Candleberry
harvestcraft:candleberryseeditem, Candleberry Seed
harvestcraft:raspberryitem, Raspberry
harvestcraft:raspberryseeditem, Raspberry Seed
harvestcraft:strawberryitem, Strawberry
harvestcraft:strawberryseeditem, Strawberry Seed
harvestcraft:cactusfruititem, Cactus Fruit
harvestcraft:cactusfruitseeditem, Cactus Fruit Seed
harvestcraft:asparagusitem, Asparagus
harvestcraft:asparagusseeditem, Asparagus Seed
harvestcraft:barleyitem, Barley
harvestcraft:barleyseeditem, Barley Seed
harvestcraft:oatsitem, Oats
harvestcraft:oatsseeditem, Oats Seed
harvestcraft:ryeitem, Rye
harvestcraft:ryeseeditem, Rye Seed
harvestcraft:cornitem, Corn
harvestcraft:cornseeditem, Corn Seed
harvestcraft:bambooshootitem, Bamboo Shoot
harvestcraft:bambooshootseeditem, Bamboo Shoot Seed
harvestcraft:cantaloupeitem, Cantaloupe
harvestcraft:cantaloupeseeditem, Cantaloupe Seed
harvestcraft:cucumberitem, Cucumber
harvestcraft:cucumberseeditem, Cucumber Seed
harvestcraft:wintersquashitem, Winter Squash
harvestcraft:wintersquashseeditem, Winter Squash Seed
harvestcraft:zucchiniitem, Zucchini
harvestcraft:zucchiniseeditem, Zucchini Seed
harvestcraft:beetitem, Beet
harvestcraft:beetseeditem, Beet Seed
harvestcraft:onionitem, Onion
harvestcraft:onionseeditem, Onion Seed
harvestcraft:parsnipitem, Parsnip
harvestcraft:parsnipseeditem, Parsnip Seed
harvestcraft:peanutitem, Peanut
harvestcraft:peanutseeditem, Peanut Seed
harvestcraft:radishitem, Radish
harvestcraft:radishseeditem, Radish Seed
harvestcraft:rutabagaitem, Rutabaga
harvestcraft:rutabagaseeditem, Rutabaga Seed
harvestcraft:sweetpotatoitem, Sweet Potato
harvestcraft:sweetpotatoseeditem, Sweet Potato Seed
