Mod:Item:MetaData, Localized Name
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten FLiBe Salt Solution of Depleted LECf-249 Fluoride Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted HECf-249
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted HECf-249 Fluoride
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten FLiBe Salt Solution of Depleted HECf-249 Fluoride Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted LECf-251
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted LECf-251 Fluoride
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten FLiBe Salt Solution of Depleted LECf-251 Fluoride Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted HECf-251
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Depleted HECf-251 Fluoride
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten FLiBe Salt Solution of Depleted HECf-251 Fluoride Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Iron
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Iron Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Iron Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Redstone
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Redstone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Redstone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Quartz
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Quartz Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Quartz Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Obsidian
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Obsidian Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Obsidian Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Nether Brick
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Nether Brick Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Nether Brick Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Glowstone
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Glowstone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Glowstone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Lapis
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Lapis Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Lapis Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Gold
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Gold Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Gold Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Prismarine
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Prismarine Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Prismarine Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Slime
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Slime Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Slime Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten End Stone
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-End Stone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-End Stone Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Purpur
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Purpur Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Purpur Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Diamond
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Diamond Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Diamond Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Emerald
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Emerald Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Emerald Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Copper
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Copper Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Copper Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Tin
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Tin Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Tin Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Lead
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Lead Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Lead Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Boron
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Boron Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Boron Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Lithium
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Lithium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Lithium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Magnesium
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Magnesium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Magnesium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Manganese
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Manganese Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Manganese Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Aluminum
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Aluminum Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Aluminum Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Silver
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Silver Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Silver Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Fluorite
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Fluorite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Fluorite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Villiaumite
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Villiaumite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Villiaumite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Carobbiite
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Carobbiite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Carobbiite Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Arsenic Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Arsenic Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Nitrogen Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Nitrogen Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Helium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Helium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Enderium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Enderium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Eutectic NaK-Cryotheum Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Eutectic NaK-Cryotheum Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Hydrochloric Acid
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitric Acid
hbm:fluid_tank_full:0, Universal Fluid Tank: Sodium Chloride Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Sodium Nitrate Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Lead Nitrate Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Sodium Tungstate Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Lead Tungstate Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Hydrogen
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Argon
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Neon
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Oxygen
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Mercury
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Iodine
hbm:fluid_tank_full:0, Universal Fluid Tank: Argon
hbm:fluid_tank_full:0, Universal Fluid Tank: Neon
hbm:fluid_tank_full:0, Universal Fluid Tank: Chlorine
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitric Oxide
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitrogen Dioxide
hbm:fluid_tank_full:0, Universal Fluid Tank: Compressed Air
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Silicon
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Yttrium Aluminum Garnet
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Neodymium Doped YAG
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Tungsten
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Niobium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Chromium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Titanium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Cobalt
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Nickel
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Hafnium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Zinc
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Osmium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Iridium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Platinum
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Calcium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Strontium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Yttrium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Neodymium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Samarium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Terbium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Erbium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Ytterbium
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Bismuth
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Radium
hbm:fluid_tank_full:0, Universal Fluid Tank: Anti-Hydrogen
hbm:fluid_tank_full:0, Universal Fluid Tank: Anti-Deuterium
hbm:fluid_tank_full:0, Universal Fluid Tank: Anti-Tritium
hbm:fluid_tank_full:0, Universal Fluid Tank: Anti-Helium-3
hbm:fluid_tank_full:0, Universal Fluid Tank: Anti-Helium
hbm:fluid_tank_full:0, Universal Fluid Tank: Positronium
hbm:fluid_tank_full:0, Universal Fluid Tank: Muonium
hbm:fluid_tank_full:0, Universal Fluid Tank: Tauonium
hbm:fluid_tank_full:0, Universal Fluid Tank: Glueballs
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten TNT
hbm:fluid_tank_full:0, Universal Fluid Tank: Molten Baratol
hbm:fluid_tank_full:0, Universal Fluid Tank: Witherite Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Barium Nitrate Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Deuterium-Tritium Mixture
hbm:fluid_tank_full:0, Universal Fluid Tank: Rocket Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Enriched Lava
hbm:fluid_barrel_full:0, Empty Fluid Barrel
hbm:fluid_barrel_full:0, Fluid Barrel: Water
hbm:fluid_barrel_full:0, Fluid Barrel: Lava
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Hydrogen
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Oxygen
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Chlorine
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Sulfur Dioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Sulfur Trioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Sulfuric Acid
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Hydrogen Chloride
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Ethylene
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Sodium
hbm:fluid_barrel_full:0, Fluid Barrel: Brine
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Deuterium
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Tritium
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid D-T Fuel
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Lithium
hbm:fluid_barrel_full:0, Fluid Barrel: Heavy Water
hbm:fluid_barrel_full:0, Fluid Barrel: Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Polluted Water
hbm:fluid_barrel_full:0, Fluid Barrel: Quicksand
hbm:fluid_barrel_full:0, Fluid Barrel: Honey
hbm:fluid_barrel_full:0, Fluid Barrel: Blood
hbm:fluid_barrel_full:0, Fluid Barrel: Poison
hbm:fluid_barrel_full:0, Fluid Barrel: Hot Spring Water
hbm:fluid_barrel_full:0, Fluid Barrel: Contaminated Water
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Polonium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lithium-6
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lithium-7
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Boron-10
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Boron-11
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Au-198
hbm:fluid_barrel_full:0, Fluid Barrel: LEUF6
hbm:fluid_barrel_full:0, Fluid Barrel: MEUF6
hbm:fluid_barrel_full:0, Fluid Barrel: HEUF6
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Soldering Alloy
hbm:fluid_barrel_full:0, Fluid Barrel: Dense Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Super Dense Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Ultra Dense Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Coolant
hbm:fluid_barrel_full:0, Fluid Barrel: Deuterium
hbm:fluid_barrel_full:0, Fluid Barrel: Tritium
hbm:fluid_barrel_full:0, Fluid Barrel: Crude Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Hot Crude Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Heavy Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Bitumen
hbm:fluid_barrel_full:0, Fluid Barrel: Industrial Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Heating Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Reclaimed Industrial Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Petroil
hbm:fluid_barrel_full:0, Fluid Barrel: Engine Lubricant
hbm:fluid_barrel_full:0, Fluid Barrel: Naphtha
hbm:fluid_barrel_full:0, Fluid Barrel: Diesel
hbm:fluid_barrel_full:0, Fluid Barrel: Light Oil
hbm:fluid_barrel_full:0, Fluid Barrel: Kerosene
hbm:fluid_barrel_full:0, Fluid Barrel: Natural Gas
hbm:fluid_barrel_full:0, Fluid Barrel: Petroleum Gas
hbm:fluid_barrel_full:0, Fluid Barrel: Biogas
hbm:fluid_barrel_full:0, Fluid Barrel: Biofuel
hbm:fluid_barrel_full:0, Fluid Barrel: NITAN© 100 Octane Super Fuel
hbm:fluid_barrel_full:0, Fluid Barrel: Uranium Hexafluoride
hbm:fluid_barrel_full:0, Fluid Barrel: Plutonium Hexafluoride
hbm:fluid_barrel_full:0, Fluid Barrel: Schrabidium Trisulfide
hbm:fluid_barrel_full:0, Fluid Barrel: Antimatter
hbm:fluid_barrel_full:0, Fluid Barrel: Antischrabidium
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrogen Peroxide
hbm:fluid_barrel_full:0, Fluid Barrel: Poisonous Mud
hbm:fluid_barrel_full:0, Fluid Barrel: Cryogel
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrogen
hbm:fluid_barrel_full:0, Fluid Barrel: Oxygen
hbm:fluid_barrel_full:0, Fluid Barrel: Xenon Gas
hbm:fluid_barrel_full:0, Fluid Barrel: BF Rocket Fuel
hbm:fluid_barrel_full:0, Fluid Barrel: Mercury
hbm:fluid_barrel_full:0, Fluid Barrel: Deuterium-Tritium Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrogen-Deuterium Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrogen-Tritium Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Xenon-Mercury Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Balefire Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Pandemonium(III)tantalite Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Nuclear Waste
hbm:fluid_barrel_full:0, Fluid Barrel: Gaseous Nuclear Waste
hbm:fluid_barrel_full:0, Fluid Barrel: Leaded Gasoline
hbm:fluid_barrel_full:0, Fluid Barrel: Low-Pressure Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Stereotypical Green Ooze
hbm:fluid_barrel_full:0, Fluid Barrel: Radiated Water
hbm:fluid_barrel_full:0, Fluid Barrel: Poisonous Mud
hbm:fluid_barrel_full:0, Fluid Barrel: Schrabidic Acid
hbm:fluid_barrel_full:0, Fluid Barrel: Corium
hbm:fluid_barrel_full:0, Fluid Barrel: Volcanic Lava
hbm:fluid_barrel_full:0, Fluid Barrel: Helium-3
hbm:fluid_barrel_full:0, Fluid Barrel: Helium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Boron-10
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Boron-11
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lithium-6
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lithium-7
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Steel
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Ferroboron
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Tough Alloy
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Hard Carbon
hbm:fluid_barrel_full:0, Fluid Barrel: Liquefacted Coal
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Beryllium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Zirconium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Manganese Dioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Sulfur
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Helium
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Nitrogen
hbm:fluid_barrel_full:0, Fluid Barrel: Heavy Water
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Ender
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lead Platinum
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Enderium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Cryotheum
hbm:fluid_barrel_full:0, Fluid Barrel: Plasma
hbm:fluid_barrel_full:0, Fluid Barrel: Ethanol
hbm:fluid_barrel_full:0, Fluid Barrel: Methanol
hbm:fluid_barrel_full:0, Fluid Barrel: RadAway Fluid
hbm:fluid_barrel_full:0, Fluid Barrel: Slow-Acting RadAway Fluid
hbm:fluid_barrel_full:0, Fluid Barrel: Redstone-Infused Ethanol
hbm:fluid_barrel_full:0, Fluid Barrel: Nitrogen
hbm:fluid_barrel_full:0, Fluid Barrel: Fluorine
hbm:fluid_barrel_full:0, Fluid Barrel: Carbon Dioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Carbon Monoxide
hbm:fluid_barrel_full:0, Fluid Barrel: Ethylene
hbm:fluid_barrel_full:0, Fluid Barrel: Fluoromethane
hbm:fluid_barrel_full:0, Fluid Barrel: Ammonia
hbm:fluid_barrel_full:0, Fluid Barrel: Oxygen Difluoride
hbm:fluid_barrel_full:0, Fluid Barrel: Diborane
hbm:fluid_barrel_full:0, Fluid Barrel: Sulfur Dioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Sulfur Trioxide
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrofluoric Acid
hbm:fluid_barrel_full:0, Fluid Barrel: Boric Acid
hbm:fluid_barrel_full:0, Fluid Barrel: Sulfuric Acid
hbm:fluid_barrel_full:0, Fluid Barrel: Boron Nitride Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Fluorite Water
hbm:fluid_barrel_full:0, Fluid Barrel: Calcium Sulfate Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Sodium Fluoride Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Potassium Fluoride Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Sodium Hydroxide Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Potassium Hydroxide Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Borax Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Irradiated Borax Solution
hbm:fluid_barrel_full:0, Fluid Barrel: Corium
hbm:fluid_barrel_full:0, Fluid Barrel: Crushed Ice
hbm:fluid_barrel_full:0, Fluid Barrel: Slurry Ice
hbm:fluid_barrel_full:0, Fluid Barrel: Chocolate Liquor
hbm:fluid_barrel_full:0, Fluid Barrel: Cocoa Butter
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Unsweetened Chocolate
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Dark Chocolate
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Milk Chocolate
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Sugar
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Gelatin
hbm:fluid_barrel_full:0, Fluid Barrel: Hydrated Gelatin
hbm:fluid_barrel_full:0, Fluid Barrel: Liquid Marshmallow
hbm:fluid_barrel_full:0, Fluid Barrel: Milk
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Lithium Fluoride
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Beryllium Fluoride
hbm:fluid_barrel_full:0, Fluid Barrel: Molten FLiBe Salt Mixture
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Sodium Hydroxide
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Potassium Hydroxide
hbm:fluid_barrel_full:0, Fluid Barrel: High Pressure Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Exhaust Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Low Pressure Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Low Quality Steam
hbm:fluid_barrel_full:0, Fluid Barrel: Preheated Water
hbm:fluid_barrel_full:0, Fluid Barrel: Condensate Water
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Sodium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Potassium
hbm:fluid_barrel_full:0, Fluid Barrel: Eutectic NaK Alloy
hbm:fluid_barrel_full:0, Fluid Barrel: Hot Eutectic NaK Alloy
hbm:fluid_barrel_full:0, Fluid Barrel: Emergency Coolant
hbm:fluid_barrel_full:0, Fluid Barrel: Heated Emergency Coolant
hbm:fluid_barrel_full:0, Fluid Barrel: Sublimated Arsenic
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Boron Arsenide
hbm:fluid_barrel_full:0, Fluid Barrel: Silicon Carbide Vapor
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Alugentum
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Alumina
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Strontium-90
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Molybdenum
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Ruthenium-106
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Caesium-137
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Promethium-147
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Europium-155
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Thorium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Uranium
hbm:fluid_barrel_full:0, Fluid Barrel: Molten Uranium-233
